Incident Report Number,Crime Type,Date,Time,LOCATION_TYPE,ADDRESS,LONGITUDE,LATITUDE,State,Country,Continent
20161300811,FOUND PROPERTY,5/8/2016,1219,,S 1ST ST / BARTON SPRINGS RD,-97.75007452,30.2583817,Texas,United States of America,North America
2016781567,FOUND PROPERTY,3/18/2016,1736,,E 6TH ST / TRINITY ST,-97.73934174,30.26706768,Texas,United States of America,North America
2016161749,VIOL CITY ORDINANCE - OTHER,1/16/2016,2304,,E 6TH ST / RED RIVER ST,-97.73719362,30.26647411,Texas,United States of America,North America
2016551253,DISTURBANCE - OTHER,2/24/2016,1734,,SPRINGDALE RD / E 12TH ST,-97.68702624,30.27898237,Texas,United States of America,North America
20161160386,FOUND PROPERTY,4/25/2016,903,,GUADALUPE ST / W 4TH ST,-97.74696836,30.26718335,Texas,United States of America,North America
20165003461,CRASH/LEAVING THE SCENE,1/25/2016,1230,,S IH 35 SVRD SB / E OLTORF ST,-97.7416593,30.2338493,Texas,United States of America,North America
20165024757,CRASH/LEAVING THE SCENE,6/15/2016,2110,,W PARMER LN / AVERY RANCH BLVD,-97.77567319,30.49807232,Texas,United States of America,North America
2016251721,DWI,1/25/2016,2156,,RIDGEHAVEN DR / CAMERON RD,-97.7021511,30.31526859,Texas,United States of America,North America
20161090988,WARRANT ARREST NON TRAFFIC,4/18/2016,1513,,E 7TH ST / N PLEASANT VALLEY RD,-97.7095025,30.26012605,Texas,United States of America,North America
20162100685,DATING DISTURBANCE,7/28/2016,1118,,S LAKESHORE BLVD / TINNIN FORD RD,-97.72408165,30.24481559,Texas,United States of America,North America
20162130919,REQUEST TO APPREHEND,7/31/2016,1502,,N LAMAR BLVD / THURMOND ST,-97.70564414,30.35335032,Texas,United States of America,North America
20162141563,SOLICITATION - BEGGING,8/1/2016,2049,,W BRAKER LN / RESEARCH BLVD SVRD NB,-97.74550574,30.40035576,Texas,United States of America,North America
20161901913,DRIVING WHILE INTOX / FELONY,7/8/2016,2251,,BURLESON RD / MONTOPOLIS DR,-97.71659555,30.20556127,Texas,United States of America,North America
20161051925,DWI,4/14/2016,2335,,E 8TH ST / TRINITY ST,-97.73861374,30.26892592,Texas,United States of America,North America
20165016333,LOST PROP,4/19/2016,1636,,N IH 35 SVRD NB / E RUNDBERG LN,-97.68750279,30.35790326,Texas,United States of America,North America
20161451450,WARRANT ARREST NON TRAFFIC,5/24/2016,1840,,W ANDERSON LN / BURNET RD,-97.73090442,30.35615096,Texas,United States of America,North America
201691033,ACCIDENTAL INJURY,1/9/2016,1519,,LOYOLA LN / WENTWORTH DR,-97.63161568,30.29296983,Texas,United States of America,North America
20165002097,CRASH/LEAVING THE SCENE,1/15/2016,1505,,W ANDERSON LN / RESEARCH SB TO ANDERSO WB RAMP,-97.71460406,30.34841242,Texas,United States of America,North America
2016330035,DWI,2/2/2016,17,,E 15TH ST / RED RIVER ST,-97.73485005,30.27561549,Texas,United States of America,North America
20165012436,LOST PROP,3/23/2016,1600,,W 12TH ST / RIO GRANDE ST,-97.74736279,30.27576135,Texas,United States of America,North America
2016770218,FOUND PROPERTY,3/17/2016,1843,,RED RIVER ST / E 9TH ST,-97.73616065,30.26930253,Texas,United States of America,North America
20165006242,CRASH/LEAVING THE SCENE,2/12/2016,820,,ANDERSON MILL RD / N US 183 HWY SVRD NB,-97.79003506,30.44889007,Texas,United States of America,North America
20161421158,CRASH/LEAVING THE SCENE,5/21/2016,1640,,BASTROP HWY NB / THOMPSON LN,-97.68627638,30.23652872,Texas,United States of America,North America
20165009243,CRASH/LEAVING THE SCENE,3/3/2016,1900,,N IH 35 SVRD NB / E RUNDBERG LN,-97.68750279,30.35790326,Texas,United States of America,North America
2016400094,CRASH/LEAVING THE SCENE,2/9/2016,150,,LAVACA ST / W 15TH ST,-97.74193281,30.27760165,Texas,United States of America,North America
20162160164,POSS MARIJUANA,8/3/2016,255,,W MARTIN LUTHER KING JR BLVD / GUADALUPE ST,-97.74192973,30.28172985,Texas,United States of America,North America
20165020041,CRASH/LEAVING THE SCENE,5/13/2016,2130,,E 5TH ST / CONGRESS AVE,-97.74317744,30.26711778,Texas,United States of America,North America
20162260008,REQUEST TO APPREHEND,8/13/2016,3,,LYONS RD / TILLERY ST,-97.70382383,30.2624932,Texas,United States of America,North America
20162170541,TRAFFIC HAZARD/DEBRIS,8/4/2016,1003,,RIDGELINE BLVD / N FM 620 RD,-97.80795536,30.46473366,Texas,United States of America,North America
201611218,CRASH/LEAVING THE SCENE,1/1/2016,641,,BALCONES DR / MADRONA DR,-97.76537973,30.32927104,Texas,United States of America,North America
20165016107,CRASH/LEAVING THE SCENE,4/18/2016,1345,,CHESTNUT AVE / ROSEWOOD AVE,-97.71512817,30.27033492,Texas,United States of America,North America
20161811091,CRIMINAL TRESPASS NOTICE,6/29/2016,1621,,E 7TH ST / CALLES ST,-97.71164041,30.26061812,Texas,United States of America,North America
20161441935,POSS OF DRUG PARAPHERNALIA,5/24/2016,4,,RUTLAND DR / MEARNS MEADOW BLVD,-97.70063501,30.36700221,Texas,United States of America,North America
2016220085,ASSAULT WITH INJURY,1/20/2016,2230,,LOYOLA LN / MANOR RD,-97.66715751,30.31005968,Texas,United States of America,North America
2016270884,VIOL CITY ORDINANCE - SMOKING,1/27/2016,1411,,S CAPITAL OF TEXAS HWY SVRD NB / S LAMAR SB TO CAP TX NB RAMP,-97.7968019,30.2353547,Texas,United States of America,North America
2016512043,POSS MARIJUANA,2/20/2016,2320,,STONLEIGH PL / BITTER CREEK DR,-97.76058662,30.18371312,Texas,United States of America,North America
20161231363,WARRANT ARREST NON TRAFFIC,5/2/2016,1842,,N LAMAR BLVD / THURMOND ST,-97.70564414,30.35335032,Texas,United States of America,North America
2016391612,DATING DISTURBANCE,2/8/2016,2159,,ECHO LN / MOUNT CARRELL DR,-97.79535644,30.19851612,Texas,United States of America,North America
20165024721,CRASH/LEAVING THE SCENE,6/15/2016,1530,,DOVE SPRINGS DR / E STASSNEY LN,-97.75680319,30.19393694,Texas,United States of America,North America
20165027229,CRASH/LEAVING THE SCENE,7/1/2016,1500,,DECKER LN / LOYOLA LN,-97.62799126,30.29122388,Texas,United States of America,North America
20165013663,CRASH/LEAVING THE SCENE,4/2/2016,1131,,AIRPORT BLVD / ECKERT ST,-97.70486592,30.28391788,Texas,United States of America,North America
2016970709,CRASH/SERIOUS BODILY INJURY,4/6/2016,1131,,OAK SPRINGS DR / AIRPORT BLVD,-97.69791388,30.27355474,Texas,United States of America,North America
20162110802,REQUEST TO APPREHEND,7/29/2016,1240,,PUTNAM DR / PAYTON GIN RD,-97.72022986,30.36702062,Texas,United States of America,North America
2016661771,CUSTODY ARREST TRAFFIC WARR,3/6/2016,2225,,E 6TH ST / BRAZOS ST,-97.74146079,30.26768264,Texas,United States of America,North America
20165018268,CRASH/LEAVING THE SCENE,4/30/2016,600,,ESPERANZA XING / ALTERRA PKWY,-97.7207066,30.39871453,Texas,United States of America,North America
20165007863,CRASH/LEAVING THE SCENE,2/24/2016,641,,S IH 35 SVRD NB / E SLAUGHTER LN,-97.78499121,30.16703116,Texas,United States of America,North America
20165011222,LOST PROP,3/16/2016,1830,,CONGRESS AVE / E 6TH ST,-97.74281933,30.2680649,Texas,United States of America,North America
20165003724,CRASH/LEAVING THE SCENE,1/26/2016,1200,,W 38TH ST / MEDICAL PKWY,-97.74415418,30.30571927,Texas,United States of America,North America
2016771778,VIOL CITY ORDINANCE - OTHER,3/17/2016,2025,,CLARKSON AVE / E 38TH HALF ST,-97.71562337,30.29273843,Texas,United States of America,North America
20161330150,DWI,5/12/2016,246,,E KOENIG LN SVRD EB / AIRPORT BLVD,-97.71254976,30.31990968,Texas,United States of America,North America
20165019624,CRASH/LEAVING THE SCENE,5/11/2016,1539,,AVERY RANCH BLVD / N 183A HWY SVRD NB,-97.80420225,30.48687964,Texas,United States of America,North America
20165019376,CRASH/LEAVING THE SCENE,5/10/2016,923,,S IH 35 SVRD NB / E BEN WHITE BLVD SVRD WB,-97.75041649,30.21682017,Texas,United States of America,North America
20165033818,CRASH/LEAVING THE SCENE,8/16/2016,1820,,E 5TH ST / CONGRESS AVE,-97.74317744,30.26711778,Texas,United States of America,North America
20165032952,CRASH/LEAVING THE SCENE,8/10/2016,540,,W BRAKER LN / PTARMIGAN DR,-97.70330913,30.39025373,Texas,United States of America,North America
2016541888,POSS MARIJUANA,2/23/2016,2315,,DEE ST / COGBILL ST,-97.79525944,30.19365168,Texas,United States of America,North America
20161780088,CRASH/LEAVING THE SCENE,6/26/2016,211,,SPRINGDALE RD / LEDESMA RD,-97.69016612,30.274025,Texas,United States of America,North America
20165015639,CRASH/LEAVING THE SCENE,4/14/2016,1900,,E 10TH ST / NECHES ST,-97.73686916,30.27052704,Texas,United States of America,North America
20161291309,WARRANT ARREST NON TRAFFIC,5/8/2016,2139,,CADDIE ST / CLUBVIEW AVE,-97.70478813,30.22858737,Texas,United States of America,North America
20165015113,CRASH/LEAVING THE SCENE,4/11/2016,2030,,W SLAUGHTER LN / BRODIE LN,-97.84980077,30.18354694,Texas,United States of America,North America
20165000070,LOST PROP,1/1/2016,1200,,W 6TH ST / NUECES ST,-97.74843013,30.26962764,Texas,United States of America,North America
20165006040,CRASH/LEAVING THE SCENE,2/10/2016,1845,,W BEN WHITE BLVD SVRD WB / VICTORY DR,-97.79151843,30.23199361,Texas,United States of America,North America
2016150221,POSS CONTROLLED SUB/NARCOTIC,1/15/2016,357,,REGENCY DR / FM 969 RD,-97.66197856,30.28506909,Texas,United States of America,North America
20165012679,CRASH/LEAVING THE SCENE,3/26/2016,1236,,E MLK WB TO ED BLUESTE NB RAMP / ED BLUESTEIN NB TO MLK EB RAMP,-97.66405414,30.28542038,Texas,United States of America,North America
20165021745,CRASH/LEAVING THE SCENE,5/25/2016,1700,,W 12TH ST / ELM ST,-97.75814437,30.27974643,Texas,United States of America,North America
2016800390,POSS OF DRUG PARAPHERNALIA,3/20/2016,343,,SPECTRUM DR / W PARMER LN,-97.76710876,30.48168821,Texas,United States of America,North America
2016171506,FOUND PROPERTY,1/17/2016,2200,,S MOPAC EXPY SVRD SB / W US 290 HWY SVRD WB,-97.82503009,30.23644139,Texas,United States of America,North America
20165026665,CRASH/LEAVING THE SCENE,6/28/2016,730,,E BRAKER LN / N IH 35 SVRD NB,-97.67558918,30.37694541,Texas,United States of America,North America
20161480885,POSS DANG DRUG,5/27/2016,1255,,PONCA ST / MONTOPOLIS DR,-97.69529174,30.23755082,Texas,United States of America,North America
20168001987,LOST PROP,4/21/2016,1425,,N IH 35 NB / N IH 35 NB TO E 290 EB RAMP,-97.70738205,30.31688855,Texas,United States of America,North America
20165005275,CRASH/LEAVING THE SCENE,2/5/2016,1551,,AIRPORT BLVD / E 38TH HALF ST,-97.70724847,30.2891814,Texas,United States of America,North America
20165008080,CRASH/LEAVING THE SCENE,2/25/2016,1035,,N IH 35 SVRD NB / E RUNDBERG LN,-97.68750279,30.35790326,Texas,United States of America,North America
2016281547,CUSTODY ARREST TRAFFIC WARR,1/28/2016,1813,,AIRPORT BLVD / SPRINGDALE RD,-97.69551678,30.26560913,Texas,United States of America,North America
20168003178,LOST PROP,7/3/2016,1300,,W 6TH ST / GUADALUPE ST,-97.74626636,30.2690229,Texas,United States of America,North America
20165009298,CRASH/LEAVING THE SCENE,3/4/2016,800,,E 45TH ST / AIRPORT BLVD,-97.71598741,30.30362352,Texas,United States of America,North America
20162240205,POSS CONTROLLED SUB/NARCOTIC,8/11/2016,637,,HENDERSON ST / W 6TH ST,-97.75294631,30.27113234,Texas,United States of America,North America
20162250084,PUBLIC INTOXICATION,8/12/2016,123,,W 7TH ST / RIO GRANDE ST,-97.74916016,30.27088277,Texas,United States of America,North America
20165000173,LOST PROP,1/1/2016,200,,E 6TH ST / RED RIVER ST,-97.73719362,30.26647411,Texas,United States of America,North America
20165016178,CRASH/LEAVING THE SCENE,4/17/2016,1630,,S 1ST ST / W SLAUGHTER LN,-97.79956075,30.17245517,Texas,United States of America,North America
20162211719,DWI,8/8/2016,2323,,W 34TH ST / GUADALUPE ST,-97.73965507,30.3003394,Texas,United States of America,North America
20165006787,CRASH/LEAVING THE SCENE,2/10/2016,1930,,S 1ST ST / W WILLIAM CANNON DR,-97.78782978,30.19709607,Texas,United States of America,North America
20165005904,CRASH/LEAVING THE SCENE,2/10/2016,434,,W PARMER LN / N IH 35 SVRD NB,-97.67395623,30.40786174,Texas,United States of America,North America
20165031733,PROTECTIVE ORDER,8/2/2016,1634,,UNKNOWN,-97.70412564,30.38776763,Texas,United States of America,North America
20165009250,CRASH/LEAVING THE SCENE,3/3/2016,1700,,MIDDLE FISKVILLE RD / N IH 35 SVRD SB,-97.68091852,30.37013574,Texas,United States of America,North America
2016362048,DWI  .15 BAC OR ABOVE,2/5/2016,2318,,N LAMAR BLVD / W RUNDBERG LN,-97.69702646,30.36313807,Texas,United States of America,North America
20161760688,REQUEST TO APPREHEND,6/24/2016,1005,,N FM 620 RD NB / NORTH LAKE CREEK PKWY,-97.78990397,30.47021354,Texas,United States of America,North America
20165027307,LOST PROP,7/2/2016,200,,NECHES ST / E 7TH ST,-97.73792429,30.26769906,Texas,United States of America,North America
20162031861,DWI,7/21/2016,2318,,E CESAR CHAVEZ ST / COMAL ST,-97.72867279,30.25851771,Texas,United States of America,North America
20165015127,CRASH/LEAVING THE SCENE,4/12/2016,300,,N IH 35 NB TO AIRPORT RAMP / AIRPORT BLVD,-97.71458279,30.30130379,Texas,United States of America,North America
2016960200,SUSPICIOUS PERSON,4/5/2016,441,,N IH 35 SVRD SB / E 38TH ST,-97.72017974,30.29430285,Texas,United States of America,North America
20165017978,LOST PROP,4/30/2016,1100,,BERKMAN DR / E 51ST ST,-97.69888228,30.30390569,Texas,United States of America,North America
20165003000,CRASH/LEAVING THE SCENE,1/21/2016,1700,,STONELAKE BLVD / W BRAKER LN,-97.73929283,30.39895688,Texas,United States of America,North America
20165022812,CRASH/LEAVING THE SCENE,6/2/2016,1530,,SPRINGDALE RD / AIRPORT BLVD,-97.69551678,30.26560913,Texas,United States of America,North America
2016421883,DWI,2/11/2016,2110,,S IH 35 SVRD SB / FM 1327 RD,-97.80785566,30.11243496,Texas,United States of America,North America
2016511392,CRASH/LEAVING THE SCENE,2/20/2016,1745,,N US 183 HWY SVRD NB / N FM 620 RD SB,-97.79665466,30.46911493,Texas,United States of America,North America
20161430306,DWI,5/22/2016,304,,MANOR RD / E 51ST ST,-97.68706401,30.29818075,Texas,United States of America,North America
20165025838,CRASH/LEAVING THE SCENE,6/22/2016,1710,,HOLLY ST / N IH 35 SVRD NB,-97.73652304,30.25712587,Texas,United States of America,North America
20161570031,DWI,6/5/2016,14,,EASTFIELD AVE / LOTT AVE,-97.68555028,30.2772219,Texas,United States of America,North America
20165031052,CRASH/LEAVING THE SCENE,7/28/2016,1730,,BRODIE LN / W WILLIAM CANNON DR,-97.83038456,30.21377383,Texas,United States of America,North America
20165007301,TEMP EX PARTE  ORDER,2/19/2016,1849,,UNKNOWN,-97.69497288,30.38232375,Texas,United States of America,North America
20161910182,DWI,7/9/2016,211,,E 6TH ST / N IH 35 SVRD NB,-97.73420932,30.26563526,Texas,United States of America,North America
2016940152,FOUND PROPERTY,4/3/2016,101,,7TH ST/TRINITY,-97.73895531,30.26800598,Texas,United States of America,North America
20162261500,REQUEST TO APPREHEND,8/13/2016,2031,,BERYL OAK DR / E STASSNEY LN,-97.7381038,30.1928937,Texas,United States of America,North America
20161650061,DWI,6/13/2016,227,,E 18TH ST / TRINITY ST,-97.73497694,30.27867095,Texas,United States of America,North America
2016912082,POSS MARIJUANA,4/1/2016,45,,GUADALUPE ST / W 9TH ST,-97.74524085,30.27181854,Texas,United States of America,North America
20165007325,CRASH/LEAVING THE SCENE,2/19/2016,2240,,W 24TH ST / GUADALUPE ST,-97.74155662,30.28771804,Texas,United States of America,North America
2016210848,SUSPICIOUS PERSON,1/21/2016,1232,,E WILLIAM CANNON DR / S IH 35 SVRD NB,-97.77011645,30.19024097,Texas,United States of America,North America
20165006028,CRASH/LEAVING THE SCENE,2/10/2016,1716,,W US 290 HWY EB / JOE TANNER LN,-97.8577403,30.23494903,Texas,United States of America,North America
20165002353,CRASH/LEAVING THE SCENE,1/17/2016,2300,,CORONADO HILLS DR / CAMERON RD,-97.69041232,30.32903752,Texas,United States of America,North America
20165001999,CRASH/LEAVING THE SCENE,1/15/2016,753,,MC KINNEY FALLS PKWY / S US 183 HWY NB,-97.68412284,30.19829545,Texas,United States of America,North America
20161680711,PUBLIC INTOXICATION,6/16/2016,1155,,S PLEASANT VALLEY RD / ELMONT DR,-97.71955612,30.23880184,Texas,United States of America,North America
20165023078,LOST PROP,6/3/2016,1300,,MONARCH DR / ROXANNA DR,-97.82659654,30.1780452,Texas,United States of America,North America
20165021785,CRASH/LEAVING THE SCENE,5/23/2016,730,,W 37TH ST / MEDICAL PKWY,-97.74451683,30.3046072,Texas,United States of America,North America
2016230050,DWI,1/23/2016,251,,E 5TH ST / N PLEASANT VALLEY RD,-97.71111513,30.25662761,Texas,United States of America,North America
20165022209,CRASH/LEAVING THE SCENE,5/29/2016,1950,,FM 2222 RD / CITY PARK RD,-97.79744684,30.36579818,Texas,United States of America,North America
20165018700,CRASH/LEAVING THE SCENE,5/5/2016,1100,,W BRAKER TO RESEARCH SB RAMP / RESEARCH BLVD SB,-97.74660482,30.39463244,Texas,United States of America,North America
2016281085,CRASH/LEAVING THE SCENE,1/28/2016,1411,,W 5TH ST / N LAMAR BLVD SVRD SB,-97.754748,30.27034901,Texas,United States of America,North America
20165026058,FORGERY BY MAKING,6/17/2016,1139,,N IH 35 SVRD NB / TECH RIDGE BLVD,-97.67305093,30.39915723,Texas,United States of America,North America
20165011534,CRASH/LEAVING THE SCENE,3/18/2016,1600,,EVA ST / W ANNIE ST,-97.75211441,30.24642863,Texas,United States of America,North America
20165015097,CRASH/LEAVING THE SCENE,4/11/2016,1645,,METRIC BLVD / W RUNDBERG LN,-97.71972965,30.37517901,Texas,United States of America,North America
20165019545,CRASH/LEAVING THE SCENE,5/10/2016,1445,,E CESAR CHAVEZ ST / N PLEASANT VALLEY RD,-97.71278851,30.25298738,Texas,United States of America,North America
20161451525,ASSIST EMS,5/24/2016,1917,,CENTER LINE PASS / CENTER RIDGE DR,-97.66709209,30.41488134,Texas,United States of America,North America
2016741869,UNLAWFUL CARRYING WEAPON,3/14/2016,2042,,W 8TH ST / SAN ANTONIO ST,-97.74667127,30.27117634,Texas,United States of America,North America
20165029617,CRASH/LEAVING THE SCENE,7/19/2016,830,,N MOPAC EXPY SVRD NB / W PARMER LN,-97.70358989,30.41997456,Texas,United States of America,North America
20162261883,BURGLARY OF VEHICLE,8/13/2016,1900,,W ELIZABETH ST / EVA ST,-97.75109557,30.24922718,Texas,United States of America,North America
20161832002,POSS SYNTHETIC MARIJUANA,7/1/2016,2232,,E WILLIAM CANNON DR / S IH 35 SVRD NB,-97.77011645,30.19024097,Texas,United States of America,North America
20161510248,DWI,5/30/2016,442,,E 6TH ST / WALLER ST,-97.73053546,30.26440279,Texas,United States of America,North America
20165016509,CRASH/LEAVING THE SCENE,4/19/2016,1930,,E WILLIAM CANNON DR / BLUFF SPRINGS RD,-97.76789963,30.18919271,Texas,United States of America,North America
20165018157,CRASH/LEAVING THE SCENE,4/28/2016,1915,,AIRPORT BLVD / ED BLUESTEIN BLVD NB,-97.69045807,30.24727272,Texas,United States of America,North America
20165007586,CRASH/LEAVING THE SCENE,2/22/2016,1220,,N FM 620 RD NB / N US 183 HWY SVRD NB,-97.79634265,30.46830292,Texas,United States of America,North America
20165028790,CRASH/LEAVING THE SCENE,7/11/2016,1610,,KINNEY AVE / BARTON SPRINGS RD,-97.76147289,30.26198016,Texas,United States of America,North America
20162061745,WARRANT ARREST NON TRAFFIC,7/24/2016,2246,,N MOPAC EXPY SVRD SB / W BRAKER LN,-97.73340183,30.39609829,Texas,United States of America,North America
20165021361,CRASH/LEAVING THE SCENE,5/20/2016,1800,,S 2ND ST / W MONROE ST,-97.75645098,30.24987683,Texas,United States of America,North America
20161450899,FAMILY DISTURBANCE,5/24/2016,1321,,E 45TH ST / DUVAL ST,-97.72459712,30.30699495,Texas,United States of America,North America
20161890768,WARRANT ARREST NON TRAFFIC,7/7/2016,1512,,MIDDLE LN / N IH 35 SVRD SB,-97.68950465,30.35683889,Texas,United States of America,North America
20161331081,CRASH/LEAVING THE SCENE,5/12/2016,1503,,CORNELL ST / CHICON ST,-97.71953362,30.26818883,Texas,United States of America,North America
2016610894,CUSTODY ARREST TRAFFIC WARR,3/1/2016,1359,,E RUNDBERG LN / NORTH CREEK DR,-97.69180198,30.36003816,Texas,United States of America,North America
2016130715,UNREGISTERED MOTOR VEH,1/14/2016,1130,,LAMPLIGHT VILLAGE AVE / W PARMER LN,-97.69591287,30.41580696,Texas,United States of America,North America
20165006356,CRASH/LEAVING THE SCENE,2/12/2016,1815,,E 5TH ST / BRAZOS ST,-97.74184373,30.26675527,Texas,United States of America,North America
20165012345,CRASH/LEAVING THE SCENE,3/24/2016,800,,N IH 35 SVRD SB / E RUNDBERG LN,-97.6885541,30.35842551,Texas,United States of America,North America
20161540289,WARRANT ARREST NON TRAFFIC,6/2/2016,813,,CAMERON RD / E ANDERSON LN SVRD EB,-97.68662811,30.33222141,Texas,United States of America,North America
20165011016,CRASH/LEAVING THE SCENE,3/15/2016,1700,,N IH 35 SVRD NB / E ANDERSON LN SVRD EB,-97.69956405,30.3388549,Texas,United States of America,North America
20165027635,LOST PROP,7/4/2016,1200,,E STASSNEY LN / S CONGRESS AVE,-97.7747991,30.20493874,Texas,United States of America,North America
20165019076,CRASH/LEAVING THE SCENE,5/6/2016,2300,,S 1ST ST / W STASSNEY LN,-97.78152949,30.20846966,Texas,United States of America,North America
2016851259,CUSTODY ARREST TRAFFIC WARR,3/25/2016,1716,,E RIVERSIDE DR / S IH 35 SVRD NB,-97.73489103,30.24784065,Texas,United States of America,North America
20165013724,CRASH/LEAVING THE SCENE,4/2/2016,1630,,E MONROE ST / S CONGRESS AVE,-97.75027769,30.24794554,Texas,United States of America,North America
20161150854,UNLAWFUL CARRYING WEAPON,4/24/2016,1241,,CONVICT HILL RD / BECKETT RD,-97.85783226,30.22048718,Texas,United States of America,North America
20165030597,CRASH/LEAVING THE SCENE,7/25/2016,1630,,N CAPITAL OF TEXAS HWY NB / SPICEWOOD SPRINGS RD,-97.77137163,30.38265661,Texas,United States of America,North America
20161101300,WARRANT ARREST NON TRAFFIC,4/19/2016,1831,,CRAIGWOOD DR / FM 969 RD,-97.65982992,30.28472449,Texas,United States of America,North America
20161902057,POSS OF DRUG PARAPHERNALIA,7/8/2016,2354,,E 12TH ST / HARVEY ST,-97.70365224,30.27635424,Texas,United States of America,North America
2016332116,WARRANT ARREST NON TRAFFIC,2/2/2016,2354,,E MARTIN LUTHER KING JR BLVD / TANNEHILL LN,-97.66941403,30.28630752,Texas,United States of America,North America
20162191799,DWI,8/6/2016,2327,,METRIC BLVD / RUTLAND DR,-97.71595876,30.38064686,Texas,United States of America,North America
2016730457,POSS MARIJUANA,3/13/2016,551,,S US 183 HWY SB / BURLESON RD,-97.68763533,30.1828781,Texas,United States of America,North America
20161890527,CRASH/LEAVING THE SCENE,7/7/2016,855,,W BRAKER LN / BURNET RD,-97.72563183,30.39234312,Texas,United States of America,North America
2016160954,CRASH/LEAVING THE SCENE,1/16/2016,1440,,E 7TH ST / WALLER ST,-97.73033998,30.2654247,Texas,United States of America,North America
20165025048,CRASH/LEAVING THE SCENE,6/16/2016,2040,,E RIVERSIDE DR / E BEN WHITE BLVD WB,-97.69049441,30.21828193,Texas,United States of America,North America
2016221554,POSS MARIJUANA,1/22/2016,2018,,E RIVERSIDE DR / PARKER LN,-97.72931327,30.24322783,Texas,United States of America,North America
20165027962,CRASH/LEAVING THE SCENE,7/7/2016,545,,ALUM ROCK DR / PANADERO DR,-97.74361193,30.15583473,Texas,United States of America,North America
20161272032,DWI,5/6/2016,2249,,W PARMER LN / LEGENDARY DR,-97.73176641,30.43436667,Texas,United States of America,North America
20165003889,CRASH/LEAVING THE SCENE,1/14/2016,2030,,E 6TH ST / CHICON ST,-97.72251978,30.26169288,Texas,United States of America,North America
20161761966,CUSTODY ARREST TRAFFIC WARR,6/24/2016,2218,,E 3RD ST / CANEY ST,-97.72087764,30.25786393,Texas,United States of America,North America
2016231530,CRASH/LEAVING THE SCENE,1/23/2016,2127,,N LAMAR BLVD / AIRPORT BLVD,-97.71887937,30.33762747,Texas,United States of America,North America
20161010536,FOUND PROPERTY,4/10/2016,130,,E 6TH ST / TRINITY ST,-97.73934174,30.26706768,Texas,United States of America,North America
20161450501,REQUEST TO APPREHEND,5/24/2016,918,,N IH 35 SVRD SB / E 46TH ST,-97.71420474,30.30402167,Texas,United States of America,North America
20161620085,CRASH/LEAVING THE SCENE,6/10/2016,105,,ED BLUESTEIN BLVD NB / LOYOLA LN,-97.66097584,30.30262867,Texas,United States of America,North America
20165021914,CRASH/LEAVING THE SCENE,5/26/2016,1900,,ED BLUESTEIN BLVD NB / LOYOLA LN,-97.66097584,30.30262867,Texas,United States of America,North America
20165020058,CRASH/LEAVING THE SCENE,5/14/2016,1450,,S CONGRESS AVE / E BEN WHITE BLVD SVRD WB,-97.76360525,30.22340846,Texas,United States of America,North America
20161190188,WARRANT ARREST NON TRAFFIC,4/28/2016,324,,DUVAL RD / RESEARCH BLVD SVRD SB,-97.74733464,30.41899601,Texas,United States of America,North America
20165014804,CRASH/LEAVING THE SCENE,4/9/2016,1700,,W SLAUGHTER LN / LINDSHIRE LN,-97.8387865,30.17818431,Texas,United States of America,North America
20161890149,REQUEST TO APPREHEND,7/7/2016,259,,E 2ND ST / CHICON ST,-97.72420977,30.25801159,Texas,United States of America,North America
20165015808,CRASH/LEAVING THE SCENE,4/15/2016,1751,,S CONGRESS AVE / W OLTORF ST,-97.75352625,30.23875891,Texas,United States of America,North America
2016860378,FOUND PROPERTY,3/26/2016,30,,E 6TH ST / TRINITY ST,-97.73934174,30.26706768,Texas,United States of America,North America
20165011794,LOST PROP,3/20/2016,1101,,E 12TH ST / CHICON ST,-97.71991443,30.27378531,Texas,United States of America,North America
2016730161,FICTITIOUS LICENSE PLATE,3/13/2016,118,,N LAMAR BLVD SVRD SB / RESEARCH BLVD SVRD NB,-97.71253502,30.34834815,Texas,United States of America,North America
20165008396,CRASH/LEAVING THE SCENE,2/27/2016,1200,,E 37TH ST / CONCORDIA AVE,-97.71587086,30.29074122,Texas,United States of America,North America
201670067,POSS MARIJUANA,1/7/2016,112,,RUTLAND DR / N LAMAR BLVD,-97.69600225,30.36486901,Texas,United States of America,North America
2016550814,CRIMINAL MISCHIEF,2/24/2016,1259,,TECH RIDGE BLVD / N IH 35 SVRD NB,-97.67305093,30.39915723,Texas,United States of America,North America
20165017530,CRASH/LEAVING THE SCENE,4/27/2016,1430,,S PLEASANT VALLEY RD / E RIVERSIDE DR,-97.72281244,30.2341129,Texas,United States of America,North America
2016940480,DWI  .15 BAC OR ABOVE,4/3/2016,325,,WINSTED LN / QUARRY RD,-97.76612879,30.28455743,Texas,United States of America,North America
20161200443,CRASH/LEAVING THE SCENE,4/29/2016,733,,SH 45 WB / S MOPAC EXPY NB,-97.88803393,30.17323522,Texas,United States of America,North America
20165011876,CRASH/LEAVING THE SCENE,3/13/2016,1730,,E ANDERSON LN WB / CAMERON TO E ANDERSON WB RAMP,-97.69549254,30.3368872,Texas,United States of America,North America
20165001247,EMERGENCY PROTECTIVE ORDER,1/10/2016,927,,W US 290 HWY EB / S MOPAC NB TO W 290 EB RAMP,-97.82075485,30.23348905,Texas,United States of America,North America
